Country 	State 	District 	Tehsil 	Village 	Pin code	Lat	Long 
LK	North Western Province	32	Puttalam	Mangalaeliya	61266	7.8501	79.8156
LK	North Western Province	32	Puttalam	Madurankuliya	61270	7.8701	79.8229
LK	North Western Province	32	Puttalam	Mahakumbukkadawala	61272	7.8393	79.8924
LK	North Western Province	32	Puttalam	Mukkutoduwawa	61274	7.901	79.7534
LK	North Western Province	32	Puttalam	Palaviya	61280	7.6767	79.8497
LK	North Western Province	32	Puttalam	Puttalam	61300	8.0362	79.8283
LK	North Western Province	32	Puttalam	Ismailpuram	61302	8.0362	79.8283
LK	North Western Province	32	Puttalam	Vanathawilluwa	61306	8.0362	79.8283
LK	North Western Province	32	Puttalam	Karativponparappi	61307	8.0362	79.8283
LK	North Western Province	32	Puttalam	Eluwankulama	61308	8.0362	79.8283
LK	North Western Province	32	Puttalam	Sirambiadiya	61312	8.112	80.0059
LK	North Western Province	32	Puttalam	Karuwalagaswewa	61314	8.0638	79.9757
LK	North Western Province	32	Puttalam	Ihala Puliyankulama	61316	8.1601	80.036
LK	North Western Province	32	Puttalam	Tabbowa	61322	8.0993	79.8684
LK	North Western Province	32	Puttalam	Saliyawewa Junction	61324	8.0993	79.8684
LK	North Western Province	32	Puttalam	Puttalam Cement Factory	61326	8.0993	79.8684
LK	North Western Province	32	Puttalam	Attawilluwa	61328	8.0993	79.8684
LK	North Western Province	32	Puttalam	Mampuri	61341	7.9991	79.7391
LK	North Western Province	32	Puttalam	Norachcholai	61342	7.9991	79.7391
LK	North Western Province	32	Puttalam	Ettale	61343	7.9991	79.7391
LK	North Western Province	32	Puttalam	Talawila Church	61344	7.9991	79.7391
LK	North Western Province	32	Puttalam	Palliwasalturai	61354	8.0993	79.8684
LK	North Western Province	32	Puttalam	Kurinjanpitiya	61356	8.0993	79.8684
LK	North Western Province	32	Puttalam	Kandakuliya	61358	8.0993	79.8684
LK	North Western Province	32	Puttalam	Kalpitiya	61360	8.2372	79.7628
LK	North Western Province	32	Puttalam	Kirimundalama	61362	8.2372	79.7628
LK	North Western Province	32	Puttalam	Anamaduwa	61500	7.8786	80.008
LK	North Western Province	32	Puttalam	Uridyawa	61502	7.8226	79.9715
LK	North Western Province	32	Puttalam	Siyambalagashene	61504	7.8226	79.9715
LK	North Western Province	32	Puttalam	Mudalakkuliya	61506	7.8124	79.96
LK	North Western Province	32	Puttalam	Andigama	61508	7.7768	79.9465
LK	North Western Province	32	Puttalam	Mahauswewa	61512	7.9536	80.0573
LK	North Western Province	32	Puttalam	Inginimitiya	61514	7.9468	80.1277
LK	North Western Province	32	Puttalam	Kuruketiyawa	61516	8.0246	80.0513
LK	North Western Province	32	Puttalam	Nawagattegama	61520	8	80.1167
LK	North Western Province	32	Puttalam	Kottukachchiya	61532	7.9524	79.928
LK	North Western Province	32	Puttalam	Kalladiya	61534	7.9524	79.928
LK	Sabaragamuwa Province	33	Kegalle	Kegalle	71000	7.2523	80.3436
LK	Sabaragamuwa Province	33	Kegalle	Deldeniya	71009	7.2863	80.3626
LK	Sabaragamuwa Province	33	Kegalle	Hiriwadunna	71014	7.287	80.3783
LK	Sabaragamuwa Province	33	Kegalle	Molagoda	71016	7.2578	80.3819
LK	Sabaragamuwa Province	33	Kegalle	Deewala Pallegama	71022	7.2393	80.2857
LK	Sabaragamuwa Province	33	Kegalle	Yattogoda	71029	7.2393	80.2857
LK	Sabaragamuwa Province	33	Kegalle	Damunupola	71034	7.1813	80.3339
LK	Sabaragamuwa Province	33	Kegalle	Watura	71035	7.1845	80.3794
LK	Sabaragamuwa Province	33	Kegalle	Debathgama	71037	7.1807	80.4251
LK	Sabaragamuwa Province	33	Kegalle	Pothukoladeniya	71039	7.1822	80.3795
LK	Sabaragamuwa Province	33	Kegalle	Aruggammana	71041	7.1305	80.2991
LK	Sabaragamuwa Province	33	Kegalle	Beligala(Sab)	71044	7.2189	80.3017
